DATA_DATE,POOL_NAME,POOL_DEPTH_USD,N_UNIQUE_LPERS,N_UNIQUE_PROVIDERS,N_UNIQUE_TAKERAWAYERS
2021-11-11T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3325853.210398835,1,1,0
2021-11-11T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,567076.935906878,1,1,0
2021-11-11T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,543849.2059725496,1,0,1
2021-11-11T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,76954390.01957306,130,115,19
2021-11-11T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9472769.8063095,4,1,4
2021-11-11T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4828810.58255655,1,0,1
2021-11-11T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,38801503.439313345,15,3,13
2021-11-11T00:00:00Z,LTC.LTC,3173838.2646706044,11,6,5
2021-11-12T00:00:00Z,BNB.ADA-9F4,52461.10246695759,1,0,1
2021-11-12T00:00:00Z,BNB.AVA-645,1089128.5047020423,1,0,1
2021-11-12T00:00:00Z,BNB.BNB,23701717.809582636,6,0,6
2021-11-12T00:00:00Z,BNB.BTCB-1DE,11852504.354974844,1,0,1
2021-11-12T00:00:00Z,BNB.BUSD-BD1,23431161.505831055,8,1,8
2021-11-12T00:00:00Z,BNB.DOT-64C,1096.315442121956,1,0,1
2021-11-12T00:00:00Z,BNB.ETH-1C9,10119836.220624754,4,0,4
2021-11-12T00:00:00Z,BTC.BTC,74621952.60515377,7,1,6
2021-11-12T00:00:00Z,ETH.ETH,54042435.64701386,4,0,4
2021-11-12T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,298143.10075720865,1,0,1
2021-11-12T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3076063.652394803,2,0,2
2021-11-12T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,72356275.40401793,19,5,14
2021-11-12T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9127718.823499003,1,0,1
2021-11-12T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,37198544.8466772,10,0,10
